Genome ID,Domain,Phylum,Class,Order,Family,Genus,Species
TOBG_EAC-15,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aurantimonas,null
TOBG_EAC-14,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula,null
TOBG_EAC-13,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_EAC-11,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-10,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-98,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE3,null
TOBG_SP-94,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,null,null
TOBG_RS-615,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,null,null,null
TOBG_SP-96,Bacteria,Planctomycetes,Phycisphaerae,novelOrder_D,FS140-16B-02marinegroup,null,null
TOBG_SP-97,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_E,null
TOBG_SP-91,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SP-93,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,idiomarina,null
TOBG_NAT-170,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Parvibaculum,null
TOBG_NAT-173,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Fulvimarina,null
TOBG_NAT-175,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_NAT-177,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_MED-728,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,null
TOBG_MED-727,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_MED-726,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_MED-725,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE6,null
TOBG_MED-724,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,null,null
TOBG_MED-720,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_RS-817,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_E,null
TOBG_RS-815,Bacteria,null,null,null,null,null,null
TOBG_RS-814,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_RS-819,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_EAC-2107,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,null
TOBG_ARS-1203,Archaea,null,null,null,null,null,null
TOBG_SP-234,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,novel_familyE2,null,null
TOBG_SAT-2985,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_EAC-694,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_EAC-695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,null
TOBG_EAC-691,Archaea,Thaumarchaeota,novelClass_A,null,null,null,null
TOBG_EAC-692,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_EAC-693,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_NAT-198,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-196,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,Gemmatimonadales,null,null,null
TOBG_NAT-194,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_NAT-192,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_C,null
TOBG_NAT-190,Bacteria,Chloroflexi,novelClass_E,novelOrder_C,null,null,null
TOBG_NP-139,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,null,null
TOBG_NP-138,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidales,novelFamily_A,null,null
TOBG_NP-134,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_NP-133,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_NP-132,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_NP-130,Bacteria,Acidobacteria,novelClass_A,null,null,null,null
TOBG_MED-1017,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agrococcus,null
TOBG_SAT-87,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,null
TOBG_SP-3984,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_IN-913,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_IN-918,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_IN-919,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_SP-279,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_SP-278,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,null
TOBG_SP-277,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_SP-276,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-275,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_SP-274,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_SP-273,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_SP-272,Archaea,Euryarcheoata,null,null,novelFamily_E,null,null
TOBG_RS-495,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,null,null
TOBG_SP-4272,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,Gemmatimonadales,null,null,null
TOBG_SP-3066,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_EAC-97,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,novel_genusE9,null
TOBG_SP-3065,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_D,null
TOBG_SP-3063,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_SP-3060,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-3061,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_SP-3068,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_EAC-94,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Haliea,null
TOBG_SP-3088,Archaea,Euryarcheoata,null,null,novelFamily_L,null,null
TOBG_MED-589,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-3084,Bacteria,Proteobacteria,Deltaproteobacteria,null,null,null,null
TOBG_RS-723,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_F,null,null,null
TOBG_MED-588,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Muricauda,null
TOBG_SP-3081,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_SP-3082,Bacteria,Planctomycetes,OM190,null,null,null,null
TOBG_SP-303,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_MED-587,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,null,null
TOBG_SAT-1384,Bacteria,null,null,null,null,null,null
TOBG_SAT-1387,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,novel_genusE2,null
TOBG_SAT-1388,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,null,null
TOBG_SP-309,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,null,null
TOBG_MED-585,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_SAT-1508,Archaea,Euryarcheoata,null,null,novelFamily_A,null,null
TOBG_MED-582,Bacteria,Proteobacteria,novelClass_A,null,null,null,null
TOBG_SAT-1476,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_SAT-1475,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_EAC-99,Bacteria,SBR1093,null,null,null,null,null
TOBG_EAC-98,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,null
TOBG_SAT-1505,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_SP-4189,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_SAT-1504,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_IN-1003,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_IN-1000,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SP-42,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_CPC-1232,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,Porticoccus,null
TOBG_SP-49,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_NP-1026,Bacteria,Proteobacteria,Nitrospinae,null,null,null,null
TOBG_SP-219,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_NAT-510,Bacteria,SBR1093,null,null,null,null,null
TOBG_CPC-49,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,novel_genusE9,null
TOBG_CPC-48,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,null
TOBG_CPC-46,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Oceanicaulis,null
TOBG_CPC-45,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,null,null,null
TOBG_CPC-44,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_CPC-43,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassopira,null
TOBG_CPC-42,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Haliea,null
TOBG_CPC-41,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_D,null,null
TOBG_MED-882,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_MED-883,Bacteria,Proteobacteria,novelClass_A,null,null,null,null
TOBG_MED-880,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_MED-884,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_NP-107,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SAT-14,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_G,null
TOBG_SAT-16,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,null,null
TOBG_SAT-17,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_F,null,null,null
TOBG_NAT-209,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,null
TOBG_NAT-208,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_NAT-207,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_NAT-206,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_NAT-205,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_NAT-204,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_NAT-203,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-202,Bacteria,Acidobacteria,null,null,novelFamily_B,null,null
TOBG_NAT-201,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,null
TOBG_NAT-200,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_SAT-36,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SAT-37,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,null
TOBG_SAT-34,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE4,null
TOBG_SAT-35,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SAT-32,Bacteria,Proteobacteria,Deltaproteobacteria,null,null,null,null
TOBG_SAT-12,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_G,null
TOBG_SAT-30,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,null,null
TOBG_SAT-31,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Haliea,null
TOBG_SAT-13,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SAT-38,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_CPC-7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,null
TOBG_SP-83,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_SP-82,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SP-81,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,null,null
TOBG_SP-87,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,null,null
TOBG_CPC-4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,null
TOBG_SP-85,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,null,null,null
TOBG_SP-84,Bacteria,Bacteria,null,null,null,null,null
TOBG_SP-89,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_CPC-5,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_MED-718,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_MED-719,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Pedosphaera,OPB35soil,null
TOBG_MED-712,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_MED-713,Bacteria,SBR1093,null,null,null,null,null
TOBG_MED-710,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_MED-711,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_MED-716,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,null
TOBG_MED-717,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_MED-714,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,null,null
TOBG_MED-715,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_CPC-9,Bacteria,Planctomycetes,OM190,null,null,null,null
TOBG_SP-3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_SAT-159,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_NP-997,Bacteria,Planctomycetes,OM190,null,null,null,null
TOBG_SAT-153,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,null,null,null
TOBG_NAT-162,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,null
TOBG_NP-1378,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_NAT-163,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_ARS-1309,Archaea,Pacearchaeota,null,null,null,null,null
TOBG_SAT-151,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_ARS-1301,Archaea,Pacearchaeota,null,null,null,null,null
TOBG_SAT-156,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,null,null,null
TOBG_ARS-1307,Archaea,Diapherotrites,null,null,null,null,null
TOBG_SAT-157,Archaea,Euryarcheoata,null,null,novelFamily_E,null,null
TOBG_EAC-685,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,novel_familyE2,null,null
TOBG_EAC-682,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-155,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,null,null
TOBG_MED-733,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NP-129,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_NP-124,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,metallidurans
TOBG_NP-127,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_NP-120,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,novelGenus_A,null
TOBG_NP-121,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,null,null
TOBG_NP-122,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_NP-123,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Citromicrobium,null
TOBG_MED-1001,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_B,null
TOBG_MED-1008,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_ARS-1419,Archaea,Woesearchaeota,null,null,null,null,null
TOBG_SP-223,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
